d1,k1,d2,k2,Kd,n,k3
0.018324317,2.52638771,0.000457966,1.768072218,27.91472369,0.789220316,2.605153593
0.018538176,4.81393254,0.052581544,0.006826006,3.897923696,0.985890962,0.154584757
0.018648721,0.450989745,0.00016885,0.023759283,0.41288902,0.506101972,0.115922214
0.01699882,1.44266889,1.025258393,0.000608368,220.8852249,0.683256886,0.000386812
0.017568921,7.837303527,0.000325462,0.003330428,2945.551814,0.571767293,0.903302752
0.019002543,1.612501027,0.030725574,0.938642037,1.606324685,1.248763262,0.427398834
0.015941009,9.531618832,0.001145953,0.001177154,4.57966102,2.729241389,0.000725827
0.018698861,0.05548386,0.012469049,0.000325462,24.97468389,1.498480178,0.036798773
0.01543113,0.072027775,0.042739883,0.007398892,0.121852188,0.604787405,1.199959716
0.017717807,0.241268153,0.002321846,0.094225113,13.41219935,1.852533973,0.698500412
0.017962442,0.121852188,0.020773037,5.099175976,22.60303027,1.242718901,0.010331578
0.0185613,0.477712567,0.000509918,1.909120466,0.183724328,1.954094178,0.0047406
0.016683907,6.69627581,3.554948662,0.004306919,0.340800325,0.837696761,5.339492736
0.017481532,3.460721624,0.031805337,0.010292005,57.43368298,0.521413557,0.099808302
0.019549651,0.128578,0.62493282,0.105317369,4.176700491,0.560777356,0.000233973
0.016949988,0.287850287,0.002385064,1.19078494,15.39926526,0.958931721,0.565587757
0.018069554,4.257617739,0.027595186,0.110280823,14.48215973,1.201219666,4.03490518
0.015763157,0.511878238,0.040659934,0.000938642,2.234429552,1.618323468,0.000198381
0.015036724,0.038533045,0.000192383,0.060140449,2.375928315,2.180259714,0.00615413
0.01775182,2.867477376,0.002900681,0.000892963,351.4255501,2.144289951,0.010572232
0.015491919,3.838545268,0.331767113,0.014933674,0.762956891,0.526498016,0.115035884
0.017342945,1.487647374,0.051384642,0.025070712,2.037823972,2.906937392,0.035142555
0.016962996,7.629568912,4.475415208,0.00134122,81.12723354,0.708824315,0.062493282
0.01602377,3.27969406,0.365174127,0.001128496,0.192382988,1.067695309,3.084371394
0.019372364,1.545847567,0.000481393,0.001242129,51.7805509,2.190864106,0.380919612
0.016374828,0.798913942,1.017419366,0.001172645,0.403490518,3.921756603,0.375116931
0.016458263,5.19796479,2.923030408,0.021585726,321.7362533,0.825591487,0.000622539
0.019374222,1.624925048,0.000386812,1.675585782,1.675585782,0.544687249,0.472244237
0.01758915,0.468633503,0.017885455,0.009102625,2.260303027,0.883008971,0.000109438
0.01728152,4.004054683,8.081649291,0.001587937,0.153402816,1.427509157,2.834653633
0.016478793,0.406599337,0.004004055,0.000233973,8.462525688,2.599979053,0.005699455
0.019958808,0.783730353,0.01650061,4.722442369,89.98428427,2.213761805,0.004832442
0.019222474,0.748456676,0.009458741,0.006878599,0.249746839,1.993771394,0.00424131
0.019006188,2.645452695,0.000760035,6.468943132,26.25225818,0.785400271,0.018023259
0.015234111,0.237592832,7.342320421,0.000190181,0.262522582,0.79636405,4.527238074
0.015674224,3.514255501,0.01612501,3.084371394,15.75796023,0.676658587,0.004208881
0.017958997,0.982878873,0.005655878,0.045272381,0.111557815,3.661665489,0.011284959
0.01973613,0.161870112,0.000583221,0.248790237,1.223207119,0.631344786,0.002183568
0.018481376,0.216687238,0.000231295,0.777738026,0.318053369,3.45695063,0.040194503
0.018319046,0.565587757,0.002268994,0.000180233,50.60188166,0.71227191,8.495064226
0.016074557,1.80232594,3.609940136,0.180232594,343.426128,2.210695005,0.006225391
0.017988298,1.464985524,0.004668385,0.000795854,3060.788587,0.554592496,2.109437521
0.015508269,0.15281524,2.394234402,0.000219196,1.005773063,1.105347503,0.786743808
0.019884304,9.605058184,0.001266193,6.249328199,0.811272335,3.86508462,0.010901845
0.017850828,0.627335696,8.895424269,0.199143743,99.4260074,0.734838948,0.000132079
0.015110443,0.147627297,1.128495938,0.27070732,16.43740793,3.571425433,0.000145378
0.015358792,0.953161883,0.359611303,0.472244237,2.450003285,3.705067946,0.002006781
0.015656198,2.834653633,2.412681533,0.153402816,0.330496349,3.485824654,0.003037386
0.015539531,0.326713189,0.886135224,0.839782203,183.0206106,1.619445593,0.136196726
0.016128599,5.463865499,7.807284401,0.003500795,9.03302752,2.312574752,0.091026253
0.015395657,1.141563305,0.538063253,0.367987726,38.97923696,3.23440424,0.00240344
0.017996925,9.067759646,0.025951751,0.119078494,3.912911271,2.583810026,0.012279104
0.018955224,4.373542321,0.156374764,0.002109438,72.02777512,0.825019429,0.008301693
0.017303077,6.34599901,0.000774759,0.000108185,7.314197223,0.838277609,0.010135224
0.016690308,0.06273357,0.178169489,0.180925591,3.487385841,1.775838026,0.000147627
0.016523099,0.101352236,1.551791374,0.000197621,2.867477376,2.661980494,0.000811272
0.015408949,3.943059525,0.000723047,7.777380258,4.98310456,1.610490332,0.017212079
0.015376476,3.912911271,1.858517551,0.261517045,120.4573579,3.130731968,0.100964028
0.016919134,0.069582495,0.585463736,0.002968247,9.067759646,3.759393678,7.717915156
0.015557423,0.544293732,0.000256547,0.002625226,112.4173474,0.617923437,0.204565944
0.01797278,4.08162718,1.037130326,0.006037169,7.175188804,3.172235769,0.026967043
0.015671219,0.382384254,0.076295689,0.047224424,10.01920663,3.143779429,0.202224297
0.017809793,0.155179137,0.076003455,0.000136197,40.04054683,0.696647138,0.031441264
0.019154392,0.496401784,0.019990945,0.000112417,6.177792731,1.309939335,0.001714615
0.01575409,8.462525688,0.307255737,0.004983105,250.7071193,3.702500679,0.009904518
0.01589674,3.180533688,0.193865264,0.01448216,5.339492736,2.367722491,0.015222991
0.017626296,4.160702527,0.000817523,0.008726364,1.209205183,3.161260667,0.189452351
0.015999203,0.204565944,0.000244062,8.963961859,0.613055792,2.908953026,0.226899393
0.017879952,2.665835416,0.00038533,0.165640551,174.1138559,1.461550826,4.290421892
0.019163578,0.122320712,0.354133219,0.000405042,10.17419366,1.656915466,0.583221242
0.01704289,0.519796479,0.294555181,0.030607886,11.37190789,1.745330192,0.659426911
0.01944495,0.050214985,1.938652636,0.000906776,21.33863656,1.456494244,0.646894313
0.017557132,0.27489489,0.119536353,0.001931227,0.406599337,0.770838214,0.039582206
0.019053634,0.137773809,0.264545269,6.419482215,102.9200527,0.894714933,0.064441652
0.015523148,1.119867566,3.708230031,9.278974901,1916.461063,0.779975115,0.200678109
0.019960722,1.453784386,0.196864164,1.872837083,1.124173474,0.588249462,0.002312952
0.017210407,6.826006015,0.012565121,1.053173687,391.2911271,1.733274316,0.006852252
0.019532786,0.244061907,0.008726364,0.745589872,184.4307504,0.945729825,0.836565596
0.017131371,0.466838502,0.120920518,0.143163838,1.504873519,3.124228558,0.102525839
0.017314696,9.82878873,0.035549487,0.010860088,34.87385841,2.302976995,1.172645298
