d1,k1,d2,k2,Kd,n,k3
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.00397344
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,1.005773063
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000255564
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.70930551
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.044582731
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.637039947
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,3.527767866
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.7120328
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,4.597269885
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.118622389
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000672202
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.200678109
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,5.527134079
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.047771257
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.003809196
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000149337
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,2.175204034
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.042576177
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.00104914
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,1.464985524
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.001662774
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.002366828
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,6.569011165
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.017885455
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,4.492623247
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.017015054
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000865964
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000414477
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.015164683
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.001916461
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.026353199
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.001551791
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.024406191
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,1.80232594
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000674787
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,6.543849964
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000301416
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.057876199
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.002030019
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,2.555641901
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,4.964017837
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.189452351
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.003279694
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.033432332
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.201449719
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.001213855
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.017212079
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000920803
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.006569011
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000517806
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000383855
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,3.16835133
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.003958221
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.00130567
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.207730373
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000751335
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.091727594
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000971628
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.002421958
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,1.643740793
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,3.62382041
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000379461
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.006826006
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.01448216
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.906775965
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,8.929627309
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000199909
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000145937
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.104913973
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,3.943059525
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,2.878502869
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000869294
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.002142068
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.004945004
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.049450042
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.00021503
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.148194926
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.001115578
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000307256
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.057433683
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,4.907195194
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.008269895
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.030962308
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.007629569
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.010531737
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.001437143
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.047588279
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,9.495109992
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.001823196
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.119995972
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.02225871
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.001528152
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.001351554
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,2.053525026
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,1.336082677
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.010252584
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.044072397
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.000308437
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.654384996
0.01829,0.08299,0.11669,0.001023,90.41029,0.9645,0.050601882
