d1,k1,d2,k2,Kd,n,k3
0.018609731,0.086399315,0.325762477,0.001727146,119.2895283,0.627853555,0.000287706
0.018167074,0.084733688,0.164107532,0.000958609,40.89789318,0.817240912,0.000372519
0.018186723,0.08185059,0.380260706,0.000819394,61.58973976,0.671518942,0.000476414
0.018319034,0.07619978,0.514126801,0.000828654,18.41591411,0.692794797,0.000322298
0.018344679,0.089829436,0.867541799,0.001662537,25.1227238,0.87812608,0.000353444
0.018390929,0.088224495,0.181319954,0.000780555,13.93790472,0.509622189,0.000375369
0.018578281,0.083683936,0.24022342,0.001158996,13.82700366,0.627708507,0.000329406
0.018520486,0.094232378,0.444406711,0.001508663,109.2543594,0.603810047,0.000323996
0.01867279,0.078989808,0.182951661,0.000974512,14.72481028,0.656788149,0.000324849
0.01866638,0.084401199,0.616485553,0.0013951,24.74922328,0.570315969,0.000324422
0.018489187,0.082480924,0.188948339,0.00103581,33.02890151,0.690238412,0.000256894
0.018311115,0.09192961,0.682367197,0.000880423,18.7686544,0.562334318,0.000335081
0.018567888,0.097832653,0.186259258,0.001262427,12.31463615,0.636765171,0.000433177
0.018184873,0.083716041,0.422913703,0.001877509,51.40589119,0.807854099,0.000289222
0.018157604,0.081740778,0.202261315,0.001526937,26.99550422,0.670588664,0.000411104
0.018154141,0.088963611,0.845545354,0.00238389,107.2010202,0.663652535,0.00046687
0.018080872,0.087123141,0.367972483,0.001233876,39.73052584,0.679949733,0.000268561
0.018049627,0.083132053,0.382995838,0.000779303,82.11211689,0.854113676,0.000483732
0.018308554,0.092371444,0.183608448,0.001772082,14.04969526,0.920719325,0.000344819
0.018040907,0.097973478,0.383911914,0.002047525,11.48323409,0.748202141,0.000467115
0.018159913,0.099231025,0.404871068,0.00113734,37.15933869,0.77781556,0.000290364
0.018062946,0.081396613,0.759360203,0.002228461,34.20367831,0.875897122,0.000299196
0.018084322,0.089194249,0.176195649,0.002099954,27.56758063,0.886279306,0.000366884
0.018400989,0.077348257,0.190762594,0.001582462,16.98499686,0.516975088,0.000306357
0.018092603,0.084094203,0.733505838,0.000962464,82.44075402,0.728752079,0.00038862
0.018498595,0.075010789,0.669449561,0.001590101,15.85410686,0.82864917,0.000508234
0.018105723,0.077007816,0.693046092,0.002042601,19.41682176,0.710299808,0.000349472
0.018699405,0.077757283,0.403904981,0.001455144,29.06588272,0.642232094,0.00052867
0.018536981,0.090053682,0.302147292,0.001762153,29.00789157,0.82083643,0.000284323
0.018638863,0.078296005,0.478854505,0.000772453,70.7602609,0.558320977,0.000395628
0.018499536,0.099995205,0.560301137,0.00118915,102.9006635,0.723885455,0.000397295
0.018494596,0.078468883,0.466713191,0.001499007,16.27111724,0.744580635,0.000431133
0.018617069,0.087265284,0.553978886,0.000834661,93.40100267,0.992289734,0.000536085
0.01869251,0.085813065,0.742763636,0.001049198,113.9339606,0.545568908,0.000286724
0.018104341,0.076897126,0.241518165,0.00119585,13.49956698,0.602555763,0.000360385
0.01804848,0.093404693,0.307242614,0.001104503,48.41637752,0.848998161,0.000281424
0.018540989,0.075711773,0.826571306,0.001557886,77.64640545,0.89141347,0.000515363
0.018335583,0.095579289,0.446801953,0.002113481,26.56761792,0.763923459,0.000343372
0.01826553,0.08744958,0.547074099,0.000786214,13.33876797,0.632805188,0.000452256
0.018014771,0.096453988,0.783313818,0.001576756,23.87532069,0.937029691,0.000399389
0.018022333,0.099822753,0.29731399,0.001017679,13.44575307,0.628579299,0.000308539
0.018024395,0.093557085,0.263052041,0.001861752,25.83507165,0.608290903,0.000528114
0.01806777,0.075255753,0.378448144,0.001554764,25.6551131,0.777995294,0.000417968
0.018358682,0.087282022,0.838504765,0.001356997,34.96340331,0.805059136,0.000390155
0.018248117,0.099335752,0.775400834,0.001421094,15.57168469,0.913725886,0.000352702
0.018353779,0.077675305,0.317313225,0.000802794,66.24708384,0.776020499,0.000547908
0.018428154,0.080976208,0.254399461,0.001161324,12.20445793,0.908463213,0.000374876
0.018021187,0.086465622,0.247062244,0.001330573,17.34493517,0.851945669,0.000409056
0.018336982,0.083140026,0.806094963,0.000945617,31.92633919,0.676189725,0.000269693
0.018603815,0.099784471,0.384600408,0.000775248,49.59073358,0.854311041,0.000257164
0.018225388,0.086217233,0.470350993,0.001121926,77.4914883,0.527959804,0.000309107
0.018078573,0.087659478,0.88745633,0.001149269,38.59647919,0.581761609,0.000380935
0.018073975,0.09919297,0.40802684,0.002017346,100.2634355,0.592067404,0.000260223
0.018607838,0.085214449,0.625385941,0.001183912,33.69517089,0.994585061,0.000406912
0.018659734,0.091647947,0.442817021,0.000925716,65.52338453,0.506921175,0.000449531
0.018340713,0.090321785,0.448405948,0.001260402,68.12550149,0.513760068,0.00049414
0.018460758,0.083788323,0.452441175,0.001553516,44.83314337,0.777276606,0.000306841
0.018381342,0.09221214,0.198313903,0.000981578,28.83461144,0.9694018,0.000523004
0.01828389,0.099574181,0.525614627,0.00097647,32.89723698,0.527472091,0.000272472
0.018527318,0.076956141,0.767567787,0.000988694,64.5492458,0.675409011,0.000382339
0.018579226,0.09805807,0.178312938,0.001305187,81.62161593,0.607027312,0.000413488
0.018298777,0.089511279,0.457331408,0.001397902,82.19415315,0.880767618,0.000261183
0.018333717,0.078108527,0.300527523,0.000808614,12.18010806,0.725392298,0.000346454
