d1,k1,d2,k2,Kd,n,k3
0.018964315,0.08299,0.11670633,0.001023,90.41,0.964487,0.000432
0.019292648,0.08299,0.116938996,0.001023,90.41,0.964487,0.000432
0.019314861,0.08299,0.116949005,0.001023,90.41,0.964487,0.000432
0.019288948,0.08299,0.11674809,0.001023,90.41,0.964487,0.000432
0.016804331,0.08299,0.116792863,0.001023,90.41,0.964487,0.000432
0.017808085,0.08299,0.116884662,0.001023,90.41,0.964487,0.000432
0.019596575,0.08299,0.116867957,0.001023,90.41,0.964487,0.000432
0.01952904,0.08299,0.116910975,0.001023,90.41,0.964487,0.000432
0.015294125,0.08299,0.116841054,0.001023,90.41,0.964487,0.000432
0.016153364,0.08299,0.116883662,0.001023,90.41,0.964487,0.000432
0.01980438,0.08299,0.116810257,0.001023,90.41,0.964487,0.000432
0.0193019,0.08299,0.116796962,0.001023,90.41,0.964487,0.000432
0.016783396,0.08299,0.116840054,0.001023,90.41,0.964487,0.000432
0.01990529,0.08299,0.116947803,0.001023,90.41,0.964487,0.000432
0.015330834,0.08299,0.116956011,0.001023,90.41,0.964487,0.000432
0.017984848,0.08299,0.116758782,0.001023,90.41,0.964487,0.000432
0.015456306,0.08299,0.116872158,0.001023,90.41,0.964487,0.000432
0.016559582,0.08299,0.116944801,0.001023,90.41,0.964487,0.000432
0.01681239,0.08299,0.116934292,0.001023,90.41,0.964487,0.000432
0.015558915,0.08299,0.116810557,0.001023,90.41,0.964487,0.000432
0.016749632,0.08299,0.116779569,0.001023,90.41,0.964487,0.000432
0.01819998,0.08299,0.116873959,0.001023,90.41,0.964487,0.000432
0.019409553,0.08299,0.116702335,0.001023,90.41,0.964487,0.000432
0.019912927,0.08299,0.116799461,0.001023,90.41,0.964487,0.000432
0.017351263,0.08299,0.116817356,0.001023,90.41,0.964487,0.000432
0.015864759,0.08299,0.116834654,0.001023,90.41,0.964487,0.000432
0.01753694,0.08299,0.116912276,0.001023,90.41,0.964487,0.000432
0.017626296,0.08299,0.116752886,0.001023,90.41,0.964487,0.000432
0.019836692,0.08299,0.116827854,0.001023,90.41,0.964487,0.000432
0.019974125,0.08299,0.116737599,0.001023,90.41,0.964487,0.000432
0.01649144,0.08299,0.116700637,0.001023,90.41,0.964487,0.000432
0.016834977,0.08299,0.116910475,0.001023,90.41,0.964487,0.000432
0.018822996,0.08299,0.116830054,0.001023,90.41,0.964487,0.000432
0.016257482,0.08299,0.116841654,0.001023,90.41,0.964487,0.000432
0.017438001,0.08299,0.116961317,0.001023,90.41,0.964487,0.000432
0.017526853,0.08299,0.116819755,0.001023,90.41,0.964487,0.000432
0.016203009,0.08299,0.116955411,0.001023,90.41,0.964487,0.000432
0.018584454,0.08299,0.11680306,0.001023,90.41,0.964487,0.000432
0.016301193,0.08299,0.116862956,0.001023,90.41,0.964487,0.000432
0.017741609,0.08299,0.116910775,0.001023,90.41,0.964487,0.000432
0.016896435,0.08299,0.116848554,0.001023,90.41,0.964487,0.000432
0.016623222,0.08299,0.116781668,0.001023,90.41,0.964487,0.000432
0.019643611,0.08299,0.116770874,0.001023,90.41,0.964487,0.000432
0.017170844,0.08299,0.116819955,0.001023,90.41,0.964487,0.000432
0.017969333,0.08299,0.11695501,0.001023,90.41,0.964487,0.000432
0.015720889,0.08299,0.116739497,0.001023,90.41,0.964487,0.000432
0.019698314,0.08299,0.116738298,0.001023,90.41,0.964487,0.000432
0.018768923,0.08299,0.116694045,0.001023,90.41,0.964487,0.000432
0.016032992,0.08299,0.116736599,0.001023,90.41,0.964487,0.000432
0.015212214,0.08299,0.116784867,0.001023,90.41,0.964487,0.000432
0.0151787,0.08299,0.11670673,0.001023,90.41,0.964487,0.000432
0.018859131,0.08299,0.116832354,0.001023,90.41,0.964487,0.000432
0.017137944,0.08299,0.116720715,0.001023,90.41,0.964487,0.000432
0.016688708,0.08299,0.116785866,0.001023,90.41,0.964487,0.000432
0.015081491,0.08299,0.116775771,0.001023,90.41,0.964487,0.000432
0.015645692,0.08299,0.116729006,0.001023,90.41,0.964487,0.000432
0.018371823,0.08299,0.116862156,0.001023,90.41,0.964487,0.000432
0.017193912,0.08299,0.116886563,0.001023,90.41,0.964487,0.000432
0.017409596,0.08299,0.116757982,0.001023,90.41,0.964487,0.000432
0.017169197,0.08299,0.116732503,0.001023,90.41,0.964487,0.000432
0.019903381,0.08299,0.116970326,0.001023,90.41,0.964487,0.000432
0.015621705,0.08299,0.116942699,0.001023,90.41,0.964487,0.000432
0.017915995,0.08299,0.116851654,0.001023,90.41,0.964487,0.000432
0.01686406,0.08299,0.116958514,0.001023,90.41,0.964487,0.000432
0.01986715,0.08299,0.116834154,0.001023,90.41,0.964487,0.000432
0.018112926,0.08299,0.116895567,0.001023,90.41,0.964487,0.000432
0.017823461,0.08299,0.116703933,0.001023,90.41,0.964487,0.000432
0.01797278,0.08299,0.116983342,0.001023,90.41,0.964487,0.000432
0.016789835,0.08299,0.116842254,0.001023,90.41,0.964487,0.000432
0.017511733,0.08299,0.116987146,0.001023,90.41,0.964487,0.000432
0.018810365,0.08299,0.116742295,0.001023,90.41,0.964487,0.000432
0.016122414,0.08299,0.116926586,0.001023,90.41,0.964487,0.000432
0.017236834,0.08299,0.116839654,0.001023,90.41,0.964487,0.000432
0.017337957,0.08299,0.116944,0.001023,90.41,0.964487,0.000432
0.018024559,0.08299,0.116871958,0.001023,90.41,0.964487,0.000432
0.017274893,0.08299,0.116984343,0.001023,90.41,0.964487,0.000432
0.016079182,0.08299,0.116789165,0.001023,90.41,0.964487,0.000432
0.016867295,0.08299,0.116700337,0.001023,90.41,0.964487,0.000432
0.018568421,0.08299,0.116820655,0.001023,90.41,0.964487,0.000432
0.018486694,0.08299,0.116810158,0.001023,90.41,0.964487,0.000432
0.015884549,0.08299,0.116897368,0.001023,90.41,0.964487,0.000432
0.017018393,0.08299,0.116968825,0.001023,90.41,0.964487,0.000432
0.015283862,0.08299,0.116701636,0.001023,90.41,0.964487,0.000432
0.018414153,0.08299,0.116989449,0.001023,90.41,0.964487,0.000432
0.018052235,0.08299,0.116969125,0.001023,90.41,0.964487,0.000432
0.015826772,0.08299,0.116945301,0.001023,90.41,0.964487,0.000432
0.015354374,0.08299,0.116937394,0.001023,90.41,0.964487,0.000432
0.018310265,0.08299,0.116721414,0.001023,90.41,0.964487,0.000432
0.018012464,0.08299,0.116935493,0.001023,90.41,0.964487,0.000432
0.016608882,0.08299,0.116721014,0.001023,90.41,0.964487,0.000432
0.017093629,0.08299,0.116933591,0.001023,90.41,0.964487,0.000432
0.017558816,0.08299,0.116828954,0.001023,90.41,0.964487,0.000432
0.017557132,0.08299,0.116705731,0.001023,90.41,0.964487,0.000432
0.017797842,0.08299,0.116710226,0.001023,90.41,0.964487,0.000432
0.015158336,0.08299,0.116793263,0.001023,90.41,0.964487,0.000432
0.016529438,0.08299,0.116815356,0.001023,90.41,0.964487,0.000432
0.01807822,0.08299,0.116754685,0.001023,90.41,0.964487,0.000432
0.01947294,0.08299,0.116733702,0.001023,90.41,0.964487,0.000432
0.017154386,0.08299,0.116985044,0.001023,90.41,0.964487,0.000432
0.019086551,0.08299,0.116856255,0.001023,90.41,0.964487,0.000432
