d1,k1,d2,k2,Kd,n,k3
0.015603552,0.008023706,0.45643086,0.000905472,9.002746056,1.966833728,1.260738455
0.019492323,0.002216282,1.146502484,0.001958281,1864.768825,1.276881816,0.559918736
0.015899217,0.01197085,0.001159778,0.00407967,39.07284189,0.632275402,2.664556908
0.019384675,0.000788633,0.000427194,5.746124083,78.18528075,0.689620707,0.000939994
0.01972927,0.001715438,1.018884604,0.522546568,516.5650272,1.738839773,1.986666644
0.018666389,0.001163121,3.05052789,0.306813878,310.3666153,2.195995351,0.010854879
0.018630177,0.004904842,0.490484175,4.525066855,8450.355894,1.261705322,0.041626989
0.016977032,0.00242312,0.002038802,0.0864719,0.684896584,1.105060227,0.000823427
0.019118837,0.009427032,0.006428727,0.539355361,1.08236814,3.231323071,0.008697111
0.018572651,0.004848696,0.000177572,0.083296164,4.009821129,0.726419583,1.169836048
0.015367447,0.005696722,0.000698836,0.00029983,644.7257262,0.678948946,0.000959125
0.018109669,0.000650317,0.004765681,1.406452275,28.96509785,1.347116853,0.008070027
0.017640458,0.000867211,0.000193586,1.952652672,3818.343543,3.755161615,0.001443361
0.019943263,0.008722179,0.001126873,0.009054719,0.362555919,1.784630003,0.002347605
0.019370739,0.001969586,6.264335367,0.005812661,2.581517063,3.325047614,0.068096533
0.016191165,0.001024767,0.010426175,0.000711009,3.807369267,2.057831706,0.000353285
0.017544299,0.001060779,0.002774118,0.000263406,25.51966682,1.294257789,0.169092755
0.016888133,0.001426839,0.056315118,2.758195211,70.08498746,1.721749192,0.045250669
0.018095348,0.000859756,0.702869989,2.863353712,0.356348553,2.013387692,0.117320796
0.016364429,0.016194778,0.000261894,3.625559192,2.274442699,1.038229222,0.003472362
0.017897321,0.005519186,0.252275456,0.036887141,0.715113538,1.161609373,0.00016572
0.018350914,0.006336873,0.016524373,0.001811862,88.74113928,3.370295292,0.022613876
0.016844464,0.004657201,0.002904859,3.492408206,156.9007429,2.507283271,0.147273633
0.015234294,0.013983793,2.989682023,0.026722372,499.0280986,1.24865507,0.231406205
0.018607413,0.000832962,0.007706816,5.829415347,4091.42882,1.34921943,0.000109175
0.017646803,0.002695411,0.032405968,0.002229077,8772.532786,0.682133017,0.059139139
0.01695263,0.003657,0.006868707,0.000141457,0.273448157,2.815468481,0.00631866
0.019418164,0.001030683,0.004067944,0.038403871,622.8378545,1.392690808,0.012355918
0.016329158,0.000631866,0.04643816,0.001374438,772.9030125,3.304369454,4.738326686
0.015838728,0.003667541,0.984294368,0.11107722,32.59304978,0.860129028,0.504806572
0.019895987,0.007863665,0.002388499,1.992392967,1027.720454,1.688948105,0.004259661
0.018379973,0.000793186,9.454204672,0.004284252,369.9346402,2.364237551,0.000210438
0.019620314,0.012005355,0.224194524,0.000854821,2178.336658,0.869118621,1.28269972
0.017911486,0.000582942,0.001796284,0.000118338,0.624633108,1.215984636,0.052254657
0.018316631,0.00099283,0.000381834,0.003573757,119.3644497,0.692134824,0.000102182
0.019490921,0.008163474,0.002287573,0.22099121,0.24092119,1.914377041,0.009212447
0.016405673,0.006034274,0.007275704,2.703180214,2.7502679,0.701188869,0.000184874
0.01706149,0.010014402,0.039411685,0.05647744,5.729609187,0.670879237,9.185969519
0.017820256,0.005091843,0.001362621,0.088741139,15.87175679,1.943456747,3.818343543
0.019950436,0.002015464,0.000282244,0.014897898,2074.316395,1.307784655,0.005680349
0.01820238,0.000738117,0.622837854,0.356348553,3.774635326,1.703940549,0.047383267
0.018576658,0.008234268,8.976871324,0.002347605,363.6009423,0.583933101,0.009454205
0.016726158,0.003472362,1.859409305,0.00105469,1297.552683,3.683621937,0.011833821
