d1,k1,d2,k2,Kd,n,k3
0.01829,0.08299,0.11669,3.084371394,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.001600172,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.005765452,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.026151704,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.129072384,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.097536388,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.04668385,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000644417,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.001111305,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.066962758,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.007175189,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000701186,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.012469049,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.002802206,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000324215,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.002069347,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.896396186,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000262523,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.061777927,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,4.192759967,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000513846,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000335609,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.02770129,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,1.285780002,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.0041767,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,3.317671128,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.002061421,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000481393,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.309623085,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.00293427,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000244062,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000792806,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000230409,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000408163,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,1.223207119,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,9.208028751,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.065187851,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000194611,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,1.033157819,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.313208351,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.001516468,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.54638655,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,9.458740991,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.038979237,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.007455899,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,8.692939692,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,5.765451635,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.002260303,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.020614209,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,7.542233958,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.006773815,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.00082699,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,7.314197223,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.979114164,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.001431638,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.009314653,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.498310456,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.028564941,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,1.594042881,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,2.394234402,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.826989509,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000370823,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000190181,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.00370823,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.002312952,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000709306,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000425762,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000263532,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.00046505,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,1.35675053,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.002208852,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000967906,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.001624925,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.002394234,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000134638,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.000427399,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.294555181,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.058771485,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.002536102,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,9.314652699,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.003722488,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.001662774,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.008050694,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.003096231,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,0.097911416,90.41,0.964487,0.000432
0.01829,0.08299,0.11669,3.665782273,90.41,0.964487,0.000432
