d1,k1,d2,k2,Kd,n,k3
0.016412754,0.003112612,0.00304176,0.045381098,1460.074446,2.101071124,0.00011204
0.015149072,0.005150804,0.000464382,0.299829941,187.5534253,1.448063632,0.000292163
0.01829425,0.009080819,0.027502679,0.000154659,376.3786672,1.814566589,0.000493316
0.017111874,0.002846918,0.000679008,0.005136,0.58969168,3.937077195,0.006282392
0.016039335,0.008722179,0.001975263,7.338799116,3.502474645,0.710730738,0.070286999
0.015635006,0.007233942,0.019866666,0.003335224,8.281804989,2.590759327,0.012355918
0.019873105,0.000663552,2.307411219,0.191922106,661.6449468,0.525176767,0.423521049
0.017156237,0.005091843,0.309474593,0.06521913,264.9262548,3.409062383,6.578471537
0.016859007,0.00328757,0.029132315,1.657200288,0.241615616,2.113120443,0.005615326
0.01737728,0.000929234,0.009292338,0.009508784,1130.121143,1.828771721,0.001555518
0.016646951,0.006034274,0.022035606,7.069277012,1293.823396,3.598448472,0.003050528
0.019370739,0.003462382,0.000271879,4.961637142,0.593096007,3.487939461,0.026039042
0.016574078,0.013239604,0.00099283,0.002888185,0.148123853,1.003732615,0.09292338
0.016854158,0.000882318,0.012826997,0.3615139,0.877253279,0.925544974,0.317595982
0.015552016,0.003130581,1.123634331,0.180146156,34.42508331,1.345017552,0.00021534
0.015390675,0.001624146,1.264372379,0.097023067,76.84666063,2.296401654,0.075097417
0.017103262,0.001897252,0.002003895,0.00631866,2153.401444,2.27028749,0.017253412
0.019284555,0.008305676,1.676389763,8.797818537,5.63151182,2.054624851,0.001533292
0.01788574,0.000675111,0.000874732,0.000127167,3.024300909,0.808110789,1.098057291
0.017626508,0.004198798,0.037529692,0.000389605,2.596420324,3.046969376,0.451206139
0.017401042,0.002695411,0.022548881,0.001720382,0.19358647,3.013886317,0.059823938
0.019665521,0.0032687,0.001560001,3.3256382,5551.048221,2.689568998,0.154214425
0.015398425,0.003975347,0.026492625,6.318660188,17.25341227,0.701188869,0.087473197
0.015177426,0.00110758,0.007618597,0.000561533,8.116616003,2.53217129,0.002153401
0.016303342,0.004947377,0.00152011,0.000572961,0.120053548,0.632933134,0.00032687
0.015739933,0.010699784,0.004564309,0.001370487,0.126073846,0.998009186,0.892534475
0.015005935,0.00060866,4.12691002,0.000275027,8.140011154,1.541275752,0.07618597
0.017531686,0.002056482,0.202127312,0.003986805,3.11261209,3.66261739,0.002774118
0.01869057,0.001146502,0.002147212,7.954721879,14.47521423,0.597443836,0.00073388
0.018079737,0.003240597,3.212735706,0.005503323,0.27821145,1.324892219,0.007110088
0.019683916,0.002134888,0.003231283,0.202127312,612.1741685,3.34411625,1.801461562
0.016140009,0.000698836,1.051659138,4.751984332,0.696827048,0.72077706,0.100144015
0.018379973,0.000967442,6.559564397,2.695411022,2.838735965,1.410909058,0.000220991
0.016465959,0.001455878,0.070084987,0.002172076,44.99093306,2.446764077,0.004890745
0.018890579,0.014186491,0.147273633,1.279013122,0.132015523,0.756873972,0.001268017
0.016055493,0.001992393,0.023408576,0.493315771,2116.532785,1.68982635,0.002695411
